geo,year,Y_01,Y_EU_01,Y_02,Y_EU_02,SCH_IS_01,SCH_IS_02,SCH_IS_03,SCH_IS_04,SCH_IS_05,SCH_IS_06,SCH_IS_07,SCH_IS_08,SCH_IS_09,SCH_IS_10,SCH_IS_11,SCH_IS_12,SCH_IS_13,SCH_IS_14,SCH_IS_15,SCH_IS_EU_01,SCH_IS_EU_02,SCH_IS_EU_03,SCH_IS_EU_04,SCH_IS_EU_05,SCH_IS_EU_06,SCH_IS_EU_07,SCH_IS_EU_08,SCH_IS_EU_09,SCH_IS_EU_10,SCH_IS_EU_11,SCH_IS_EU_12,SCH_IS_EU_13,SCH_IS_EU_14,SCH_IS_EU_15,SCH_FS_01,SCH_FS_02,SCH_FS_03,SCH_FS_04,SCH_FS_05,SCH_FS_06,SCH_FS_07,SCH_FS_08,SCH_FS_09,SCH_FS_10,SCH_FS_11,SCH_FS_12,SCH_FS_13,SCH_FS_14,SCH_FS_15,SCH_FS_16,SCH_FS_17,SCH_FS_18,SCH_FS_19,SCH_FS_20,SCH_FS_21,SCH_FS_22,SCH_FS_23,SCH_FS_24,SCH_FS_25,SCH_FS_26,SCH_FS_27,SCH_FS_28,SAN_PD_01,SAN_ED_01,SAN_UR_01,SAN_UR_02,SAN_SZ_01,SAN_SZ_EU_01,SAN_SZ_02,SAN_SZ_EU_02,SAN_SZ_03,SAN_SZ_EU_03,HC(Lf)Q_EDUC_01,HC(Lf)Q_EDUC_02,HC(Lf)Q_EDUC_03,HC(Lf)Q_EDUC_04,HC(Lf)Q_EDUC_05,HC(Lf)Q_EDUC_06,HC(Lf)Q_EDUC_07,HC(Lf)Q_EDUC_08,HC(Lf)Q_EDUC_09,INFRA_TO_01,INFRA_TO_02,INFRA_TO_03,INFRA_TR_01,INFRA_TR_02,INFRA_TR_03,INFRA_TR_04,INFRA_TR_05,INFRA_ICT_01,INFRA_ICT_02,INFRA_HLTH_01,INFRA_HLTH_02,INFRA_HLTH_03,INNO_RD_01,INNO_RD_02,IQG_03,IQG_01,IQG_02,IQG_04,IQG_05,IQG_06,SCNC_1-1,SCNC_1-2,SCNC_1-3,SCNC_2,SCNC_3-1,SCNC_3-2,SCNC_4,SAN_POP_01,SCH_UNEM_1,SCH_CF_1,HC(Lf)Q_EM_1,HC(Lf)Q_IN_1,HC(Lf)Q_L_1,HC(Lf)Q_P_1,HC(Lf)Q_P_2,INNO_GERD_1,INNO_GERD_2,INNO_GERD_3,EU_F
NL12,2016,42.2,38.6,63.8,57.9,604,3044,2467,822,2848,3250,402,1551,4529,1059,1919,4601,5055,454,17304,197698.7,2252167.7,1930088.5,562796.5,2135625.8,2659700.7,524074.9,545011.3,3067999.1,1264687,1258300.8,2141139,2516491.5,375352.5,11256854.1,54596,4431,2676,3616,249421,197462,2726,509,1708,527,5261,2710,3.3,13.02,8.12,,4.9,,78.22,6.62,1.09,0.62,18.67,0.68,0.64,94.13,2.11,1.45,190.3,308.7,646040,,3395,4103834,19341.42,12638272.4,29900,28300,27.2,16.1,24.5,48.3,27.2,31,8.5,0.7,,1342.24,5360909,8277.2,,,61,44,0.08,95.35,92.8,,222.18,222.6,,,,,,,,,15.01,354.62,1138.01,2.9,1.7,-0.4,81.3,58.2,2.8,3945.94,8.4,,68.3,,14.1,,,,3574835
NL12,2017,40.2,38.6,64.4,58.7,732,3238,2614,851,3011,3399,388,1430,4659,1161,2068,4647,5105,458,17984,219043,2335973.5,2004405.1,590803.2,2245161.1,2797764,552602.9,540012.9,3176545.4,1304752.1,1331780.4,2213958.6,2603450.2,389491.6,11723579.2,55611,4403,2631,3515,243487,190766,2554,476,1379,145,5234,2694,1.86,12.65,7.92,100,4.73,100,76.98,6.32,1.05,0.58,18.64,0.57,0.52,94.28,2.15,1.49,190.5,311.3,646874,,3395,4103834,20096.44,13169370.9,31100,29500,29,16.4,24,47,29,32.6,7.7,0.8,,1417.79,5662640,8743.07,,,61,44,0.09,97.65,93.58,,227.12,227.33,,,1.425,1.412,1.511,1.209,0.687981,0.432774,11.75,274.4,889.66,3.3,1.1,-0.5,81.7,58.5,2.3,4166.57,9.4,,68.2,,13.2,,,,10532192
NL12,2018,41.9,38.7,66.9,59.5,653,3312,2724,995,3251,3657,406,1337,4782,1264,2181,4864,5341,477,18740,215504.4,2400892.5,2057244.7,627889.8,2314304.3,2903789.9,589485.6,553162,3299603.2,1340681.3,1405759.9,2281939.5,2680747.5,398808,12128427.3,57803,4669,2797,3611,249285,195249,2989,720,1382,174,5677,2584,3.94,12.92,8.08,100,4.84,100,77.79,6.25,1.2,0.64,24.09,0.55,0.49,119.7,2.28,1.57,190.6,319.6,647268,5.2,3397,4104251,20969.87,13628646.5,32400,30400,31.8,19,22.5,45.7,31.8,35.6,6.9,0.8,,1502.95,6007292,9275.21,,,61,44,0.57,95.78,97.78,,233.3,233.37,,,,,,,,,13.29,275.31,873.83,3.1,1.6,-1,81.7,58.9,1.9,4468.04,11.5,,70.2,,14.2,,,,7922244
NL12,2019,43.1,39.1,68,60,694,3423,2914,1125,3498,3914,416,1366,5004,1250,2388,5107,5616,509,19776,221260.2,2464426.2,2102373.8,666587.5,2406351.6,3038727.3,632375.7,560460.2,3404954.3,1389378.8,1455115.3,2368448.7,2779767.3,411318.6,12575722.8,60216,5159,,3501,255967,200175,3471,888,,,4736,2275,4.17,,8.57,100,,,79.01,5.81,1.36,0.67,25.58,,,108.18,1.85,1.35,191,328.7,647672,,3397,4104251,22189.72,14122772.4,34200,31600,33.3,18.7,21.9,44.9,33.3,36.8,10.5,0.8,,1538.31,6148636,9493.44,,,60.94,44.16,0.07,97.17,94.3,,237.36,237.36,,,,,,,,,13.28,265.1,806.58,3.2,4,-0.5,82,59.3,1.4,4710.98,8.6,,70.6,,13.6,,,,8040103
NL12,2020,44.2,40.1,66,59,657,3458,3063,1269,3340,3782,442,1450,5086,1267,2369,5153,5588,435,19840,215914.6,2337963.1,1980278,659344.2,2152065.1,2801289.6,649224.5,571343.1,3368633.2,1399155.3,1398134.8,2410658.6,2765748.7,355090.1,12148893.6,62635,5504,,3490,256602,199782,3036,526,,,4880,2098,4.02,,8.79,100,,,79.26,5.57,1.18,0.55,17.33,,,132.6,1.9,1.4,191,323.8,649957,,3397,4104251,22307.58,13578815.3,34300,30400,34.3,16.4,20.7,45,34.3,36.7,6.4,0.8,,1402.83,5607126,8626.92,,,60.94,44.16,0.03,96.4,93.97,,244.05,243.4,,,,,,,,,12.77,204.63,677.74,3.5,3.2,-0.9,81.9,59.7,1.2,4960.04,9.5,,68.7,,14.3,,,,10310559
NL12,2021,47.1,40.7,70,59.5,657,3977,3192,1335,3824,4267,443,1459,5430,1350,2621,5492,5930,438,21596,231498.5,2580964.8,2188227.3,713602.5,2415746.6,3139927.8,724181.2,602453.8,3588399.4,1444595.5,1541350.1,2550307.5,2922974.8,372667.3,13177367.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.6,336.8,651435,,3397,4103987,24318.79,14792278.1,37300,33200,33.5,23.2,21.8,44.7,33.5,40.8,5.2,0.8,,1535.34,6136749,9420.36,,,60.94,44.16,0.04,96.91,95.6,,247.12,,,,1.658,1.57,1.474,1.75,1.15965,0.705061,9.52,125.26,635.52,2.9,5.1,-1.1,81.3,60.3,1.1,5540.28,5.2,3.7,73.3,24.8,15.2,,,,12354740
NL12,2022,47.8,40.8,71,60.8,960,5263,3466,1484,4237,4741,504,1388,5830,1661,2781,5931,6452,521,24730,270451.1,2916978.2,2402236.5,780425.6,2803699.4,3569361.1,765661.7,639229.8,3848628.9,1523495.4,1685903.7,2682717.5,3111434.5,428717,14497279.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.3,342.1,654019,6.4,3397,4103987,27671.57,16169785.3,42200,36000,34.1,24.5,19.7,46.2,34.1,40.3,7.2,,43.1,1725.81,6898074,10547.21,,,60.94,44.16,0.1,96.42,93.38,,248.64,,,,,,,,,,12.38,174.46,819.4,3.7,10.4,-2,81.6,60.9,0.7,6121.48,7.1,3.2,73.8,22.1,16.2,,,,12123815
NL12,2023,49.3,41.3,71.5,61.3,,,,,,,,,,,,,,,27098,,,,,,,,,,,,,,,15538284.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.1,346.9,659551,,3397,4103987,30069.93,17257484,45500,38100,37.4,23.8,18.4,44.2,37.4,42.9,6.9,,,1703.97,6810773,10326.38,,,60.94,44.16,0.23,98.46,97.38,,243.97,,,,,,,,,,11.67,176.64,818.44,4,5.6,-2,81.9,61.2,0.7,6262.03,7.3,3.3,74.5,19.6,13.7,,,,
NL12,2024,48.9,41.5,70.7,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.7,661904,,3302,4101431,,,,,36.5,24.1,19,44.5,36.5,43.4,7.6,,42.8,1757.01,7022751,10609.92,,,,,,98.66,97.96,,,,,,1.425,1.214,1.308,1.552,0.992891,-0.326812,,,,4.2,,,,61.6,0.8,,5.8,3.5,73.6,22.7,13.6,,,,
NL13,2000,32.6,,63.3,,335,2257,1549,606,1349,1510,161,350,1920,762,808,1946,2098,152,8726,171655.8,1582051.8,1370710,400625.6,1356089.3,1678752.1,322662.8,332830.4,1725476.9,698742,693904.5,1265039.2,1499709.3,234670.1,7058271.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2,222.1,469806,,2649.1,,9718.83,7884970.7,20600,18400,,13.2,38.1,45.6,16.3,25.5,11.5,,,2050,5496000,11698,81,,33,,,,,621.74,212.53,221.54,,,,,,,,,,,,,7.2,2.8,,51.3,1.5,2853.08,,,65.5,,,,,2.129,10714446
NL13,2001,35.4,,64.2,,352,2505,1655,694,1500,1646,146,361,1863,640,862,2160,2323,163,9384,182185.6,1630263.6,1409723.8,421848.6,1438295.8,1793056.3,354760.5,344027,1810186.2,732678.6,733480.6,1327339,1572384.1,245045.1,7409924.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.9,220.1,474506,,2649.1,,10506.24,8260284.9,22000,19200,,13.5,38.5,45,16.4,26.4,16.7,,,2019,5411000,,97,,35,,,,,627.84,217.41,224.48,,,,,,,,,,,,,6.1,2.9,78.7,51.6,1.2,3175.84,,,66.1,,,139.092,126.447,12.645,18619918
NL13,2002,33.7,27.4,64.5,54.5,339,2495,1693,680,1584,1716,132,363,2032,687,982,2366,2554,188,9817,175442.2,1651344.6,1420419.2,438206.4,1487059.3,1865139.6,378080.3,357046.4,1889271.4,773479.2,758745.8,1402695.7,1658257.1,255561.4,7677661.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2,230.1,478799,,2649.1,,10971.74,8559614,22900,19900,,13.9,36.4,47.1,16.5,24.9,17.9,,,2118,5676900,11857,110,,42,,,,,615.64,222.28,227.9,,,,,,,,,,,,,2.6,2.5,78.5,51.9,0.7,3205.06,,,66.3,,,108.605,96.074,12.531,5317601
NL13,2003,37.2,28,65.6,54.7,342,2573,1741,650,1549,1681,132,432,2054,715,907,2543,2735,192,10035,174078.3,1658593.1,1422989.1,456597.2,1526502,1903430.9,376928.9,381494.3,1970064.3,805432.9,783137.1,1459272.7,1721247.4,261974.7,7884011.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.4,235.5,481254,,2642,,11220.82,8792709.3,23300,20300,,14.7,32.7,47.6,19.6,27.1,18.7,,,1925,5160000,10722,142,0,45,,,,,,225.53,230.37,,,,,,,,,,,,,0.3,2.1,79,52.1,0.7,3202.65,,,67.8,,,255.582,234.803,,20439986
NL13,2004,36.1,30.5,63.8,54.7,330,2541,1673,673,1559,1702,143,433,2132,780,919,2632,2827,195,10206,183063,1725032.5,1471371.9,484533.7,1586407,1984780.3,398373.3,413080.9,2069925.4,847629.2,809215.3,1517035,1790969.7,273934.7,8238304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.8,232.9,482415,,2642,,11430.69,9195744.5,23700,21200,,14.2,31.4,45.4,23.2,29,20.2,,,1857,4976600,10316,123,0,45,,,,,,224.92,229.24,,,,,,,,,,,,,0.1,1.9,79.4,52.5,2.5,3097.02,,,67.5,,,,,,25415599
NL13,2005,38.6,30.7,61.9,55.2,329,2727,1777,698,1580,1729,149,480,2274,802,992,2709,2905,196,10663,167801.8,1779425.9,1509374,514550.8,1652549.3,2060101.6,407552.3,431530.1,2188303.4,901101.7,855671.6,1582121.4,1868895.8,286774.4,8579079.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2,219,483369,,2642,,11953.88,9600083.4,24700,22000,,14.2,32.4,44.5,23.1,28.8,18.4,,,1786.15,4787600,9904.65,127,0,45,42,,,,,229.39,233.3,,,,,,,,,,,,,0.7,1.5,80,53,2.3,3357.33,15.8,,66.3,,,169.643,132.404,,40924655
NL13,2006,38.2,31,62.2,56.2,385,3072,1897,719,1590,1747,157,492,2515,928,1095,2805,3005,200,11442,167181.8,1884349.2,1592398.3,565409.1,1727892.4,2155640,427747.6,451645.4,2336673.1,973082,911945.7,1647178.8,1948246.7,301067.9,9057499.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7,224.5,484481,,2642,,12847.78,10160793.1,26500,23200,,13,33.1,43.7,23.2,28.2,16.7,,,2113.83,5665900,11694.78,134,0,45,39,,,,,233.05,236.33,,,,,,,,,,,,,2.2,1.4,80.5,53.3,2.4,3755.37,12.2,,66.4,,,,,,48290053
NL13,2007,39.9,31.2,64,57.2,456,3156,1983,810,1649,1835,186,480,2774,1064,1230,2926,3147,221,12179,182870.4,1997359.3,1696626.2,607416.4,1836283.5,2288824.7,452541.2,478027.9,2512316.4,1047601.7,986686.8,1715235.1,2030211,314975.9,9618998.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5,227.6,486197,,2641.1,,13648.51,10788346.2,28000,24600,,15.1,32.5,44.4,23.2,29.7,13.3,,,2110.39,5656700,11634.58,140,0,41,39,,,,,226.75,229.08,,,,,,,,,,,,,3,1,80.6,53.5,2.3,3904.02,14.3,,67.3,,,205.668,201.096,,28183724
NL13,2008,40.3,,65.3,57.7,403,3461,1899,806,1781,1956,175,459,2911,1084,1368,3153,3385,232,12921,182084.2,2022298.7,1688420.6,634467.9,1912624.2,2377738.9,465114.7,477784,2613973.8,1095427.2,1040762.6,1808723.3,2139527.5,330804.2,9970090.9,24550,3671,1993,1062,191710,162797,6416,2717,3973,2095,1602,1602,,,,,,,,,,,,,,,,,185.2,234.2,488135,,2641.1,,14458.22,11136839.3,29600,25300,,15.6,30.3,46.3,23.4,31.1,12.5,,,2105.81,5644400,11563.19,152,0,41,39,,,,,231.43,232.91,,,,,,,,,,,,,2.8,0.8,80.8,54,1.7,4364.49,14.1,,68.3,,,,,,79417044
NL13,2009,42.5,36.4,66.8,56.6,371,2871,1659,772,1674,1846,172,540,2745,829,1376,3259,3500,241,12105,158700.3,1787344.2,1465702.5,595854.9,1832708.9,2285096,452387.1,492255.1,2543247.6,1067233.5,983759,1863513.9,2196069.2,332555.3,9566312.1,26364,3357,1583,1277,193102,161250,5526,2345,3457,1983,3181,2547,,,,,,,,,,,,,,,,,185.7,237.9,489918,7,2641.1,,13478.11,10650843.1,27500,24100,,15.5,30,46,24,31.8,15.6,,,2155.13,5776600,11790.95,137,0,48,39,,,,,238.13,238.96,,,,,,,,,,,,,1.2,1,80.8,54.6,1.4,2852.98,11.6,,70.1,,,106.14,83.687,,25717902
NL13,2010,43.3,37.2,65,56.3,381,2609,1465,740,1827,1987,160,753,2730,810,1167,3362,3611,249,12058,177448.5,1934259.7,1589018,565317.2,1865422.5,2319678.3,454255.8,514123.1,2634242.7,1100950.9,1019168.7,1918110.7,2257421.3,339310.6,9888367.6,26034,2593,,1853,183579,158001,3736,1208,,,4012,3385,,,,,,,,,,,,,,,,,186,231,490981,,2641.1,,13467.94,11047423,27500,25000,,15.7,29.8,45.6,24.6,32.6,14.9,,,2135.5,5724000,11658.29,123.67,0,48,39,,,,,240.37,240.84,,,0.993,1.311,1.366,0.202,,,44.2,462.75,1747.52,,0.6,0.3,80.9,55.3,1.8,2626.33,12.2,,68.4,,,,,,25576620
NL13,2011,43.2,37.5,63.5,56.4,362,2731,1572,724,1964,2127,163,801,2861,840,1220,3352,3602,250,12407,192262.2,2024309,1677938.1,565013,1918361.1,2385967,467605.9,517913.9,2723566.1,1148111.7,1057540.5,1953378.3,2302295.6,348917.3,10193413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.9,227.7,491411,,2641.1,,13814.63,11407286.7,28100,25700,,14.7,30.3,45.9,23.8,32,11.2,,,1949.45,5225300,10633.26,115.55,0,48,39,,,,,247.68,248.21,,,,,,,,,46.8,582,1735.82,,-1.1,-0.1,81.1,55.8,1.8,2447.89,12.1,,67,,,215.883,,,30321821
NL13,2012,43.7,37.9,65.3,56.2,401,2883,1515,654,1944,2114,170,826,2827,700,1301,3558,3824,266,12703,191567.6,2025771,1663401.1,546091.6,1930037.8,2401753.4,471715.6,523115.8,2749710.6,1156542.2,1070052.6,1976563.8,2327037.8,350474,10241932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.8,231,490807,8,2638.9,,14097.64,11466415,28800,25800,,14.7,28.4,46.3,25.3,31.8,10.8,,,2125.62,5697507,11608.45,182.16,0,48,39,,,,,260.07,261.03,0.72,,,,,,,,38.3,556.63,1673.16,,-0.9,-0.9,80.9,57.2,2.4,2679.68,12.4,,69.8,,,202.967,,,12205712
NL13,2013,44.1,37.9,63.3,56,450,2880,1502,604,1954,2125,171,762,2795,744,1289,3621,3887,266,12741,196510,2016387.1,1664254.5,534528.5,1944264.3,2421347.6,477083.3,520605.3,2811134.8,1185480.1,1105049.4,2012788.5,2364621.6,351833.1,10344529.5,34181,3267,,2350,172775,139712,2802,1164,,,4950,2241,,,9.56,,,,,6.88,1.62,0.86,41.54,,,120.88,2.86,2.11,185.5,229,489918,,2671,4103834,14173,11594282.1,28900,26100,26.9,16.7,26.1,47,26.9,33.9,8.9,0.5,,2293.85,6148434,12549.92,177.11,0,48,39,,94.5,96.12,,259.67,261.11,,,1.137,0.944,0.966,1.404,,,30.41,614.39,1551.28,,-0.6,-1.3,81.2,58.5,2.5,2810.11,10.3,,68.1,,,,,,37072979
NL13,2014,44.6,38.3,61.6,56.4,451,2706,1592,604,1975,2145,170,786,2954,803,1365,3712,3978,266,12838,198066.1,2068169.3,1732817.3,534821.7,1992314,2476946.8,484632.8,542444.3,2892495.9,1204044.1,1146007.5,2049841.7,2408708,358866.3,10579207.7,35070,3344,,2480,171071,138032,2602,926,,,4455,2651,2.6,,9.54,,,,,7.07,1.52,0.78,35.59,,,68.05,2.6,1.8,185.6,226.4,488988,,2671,4103834,14298.51,11867202.4,29300,26700,27.8,16.4,24.7,47.5,27.8,34.4,11.8,0.5,,2460.76,6594828,13486.69,170.59,0,48,39,,94.81,89.08,,264.75,266.58,,,,,,,,,23.72,523.94,1465.07,3,-0.2,-0.6,81.9,59.5,3.1,2599.99,12.8,,66.4,,,,,,23240170
NL13,2015,45.8,38.4,63.5,57,454,2574,1619,582,2076,2257,181,745,2989,806,1438,3710,3990,280,12846,197471.1,2197554.6,1870221.2,547844.4,2075664.6,2580170.5,504505.9,552324,2992339.2,1233912.8,1206102.4,2085558.9,2455343.2,369784.3,10970723.2,36245,3299,2521,2259,173632,137812,2422,569,1583,320,3814,2165,3.35,16.06,9.1,,6.96,,,6.23,1.39,0.73,23.49,0.91,0.63,76.17,2.2,1.69,185.6,228.2,488576,8.9,2671,4103834,14310.44,12308193.2,29300,27600,28.6,16,24.3,47.1,28.6,34,7.4,0.5,,2430.08,6512611,13232.52,182.19,0,55,39,,94.29,86.84,,268.81,270.36,,,,,,,,,14.53,496.75,1286.8,3.1,2,-1.9,81.3,60.2,3.4,2765.76,10.7,,68.6,,,,,,13703107
NL13,2016,43.2,38.6,63.3,57.9,503,2479,1733,613,2164,2357,193,626,2956,823,1507,3664,3958,294,12866,197698.7,2252167.7,1930088.5,562796.5,2135625.8,2659700.7,524074.9,545011.3,3067999.1,1264687,1258300.8,2141139,2516491.5,375352.5,11256854.1,37537,3334,2057,2513,175484,140234,2298,715,1137,264,4266,2285,3.56,14.36,8.88,,5.48,,76.92,6.69,1.31,0.69,31.11,0.65,0.55,86.7,2.43,1.7,183.5,227.8,488629,,2671,4103834,14380.88,12638272.4,29300,28300,28.9,16.9,24.8,46.2,28.9,34.4,8.1,0.5,,2471.94,6624795,13460.46,154.01,0,55,39,,95.98,92.63,,276.33,277.43,,,,,,,,,20.26,410.33,1174.92,2.7,8.2,-1.8,81.4,60.6,2.8,2939.33,11.2,,67.7,,11.4,,,,2617344
NL13,2017,43.2,38.6,64.5,58.7,577,2512,1853,631,2314,2531,217,584,3092,899,1609,3722,4026,304,13369,219043,2335973.5,2004405.1,590803.2,2245161.1,2797764,552602.9,540012.9,3176545.4,1304752.1,1331780.4,2213958.6,2603450.2,389491.6,11723579.2,38222,3098,2001,2512,185544,149547,2008,493,1146,200,3897,1969,1.82,13.34,8.11,100,5.24,100,75.12,6.57,1.08,0.65,24.55,0.62,0.57,97.92,2.1,1.55,184.2,234,491792,,2671,4103834,14939.36,13169370.9,30400,29500,28.6,16.2,23.6,47.8,28.6,33.8,8.7,0.5,,2564.19,6872039,13962.82,203.07,0,55,39,,99.09,97.05,,283.44,283.57,,,1.425,1.412,1.511,1.209,0.687981,0.432774,19.72,392.85,943.28,2.5,2.7,-2.1,81.3,61,2.2,2591.27,11.8,,67.9,,12.3,,,,9624758
NL13,2018,43.1,38.7,63.9,59.5,531,2668,1958,688,2433,2672,239,672,3322,960,1690,3934,4237,303,14118,215504.4,2400892.5,2057244.7,627889.8,2314304.3,2903789.9,589485.6,553162,3299603.2,1340681.3,1405759.9,2281939.5,2680747.5,398808,12128427.3,39732,3394,2155,2606,189432,152524,2486,815,1047,97,4357,1841,3.95,13.97,8.54,100,5.42,100,78.99,6.56,1.31,0.73,32.78,0.55,0.49,136.66,2.3,1.67,184.3,236.3,492100,6.5,2671,4104251,15797.9,13628646.5,32100,30400,31.1,15.8,21,47.8,31.1,33.8,9.7,0.6,,2650.21,7102575,14431.23,230.27,0,55,38,,96.89,90.71,,288.72,288.74,,,,,,,,,15.24,334.28,796.18,2.5,2.9,-2.7,81.6,61.5,1.4,3054.41,11.5,,66.7,,12,,,,6023176
NL13,2019,43.8,39.1,65.7,60,579,2573,1986,792,2628,2876,248,727,3480,954,1799,4080,4402,322,14702,221260.2,2464426.2,2102373.8,666587.5,2406351.6,3038727.3,632375.7,560460.2,3404954.3,1389378.8,1455115.3,2368448.7,2779767.3,411318.6,12575722.8,41178,3622,,2592,177596,139695,2282,521,,,4340,1848,3.64,,8.8,100,,,77.74,6.29,1.28,0.63,22.83,,,134.85,2.44,1.67,184.5,241.3,492167,,2671,4104251,16496.42,14122772.4,33500,31600,33.8,17,19.5,46.7,33.8,36.8,6.9,0.6,,2712.17,7268608,14768.58,176.98,0,55.41,37.81,,96.16,96.13,,295.79,295.79,,,,,,,,,18.69,327.33,900.1,2.4,5.2,-2.1,81.9,61.8,0.9,3061.09,11.9,,67.6,,12.6,,,,6103565
NL13,2020,47.2,40.1,64.2,59,550,2524,1996,841,2489,2758,269,711,3476,975,1790,4066,4346,280,14495,215914.6,2337963.1,1980278,659344.2,2152065.1,2801289.6,649224.5,571343.1,3368633.2,1399155.3,1398134.8,2410658.6,2765748.7,355090.1,12148893.6,42635,3719,,2413,174444,135840,2130,430,,,3531,1645,3.54,,8.72,100,,,77.89,5.66,1.22,0.57,20.19,,,114.65,2.02,1.46,184.5,237.6,493682,,2671,4104251,16297.8,13578815.3,32900,30400,34.6,18.1,20.8,44.6,34.6,37.6,6.5,0.7,,2244.45,6015131,12184.22,18.18,0,55.41,37.81,,97.85,93.53,,299.46,297.76,,,,,,,,,14.58,285,788.16,2.6,5.1,-2.9,81.6,62.3,0.9,3300.1,8.1,,66.7,,12.4,,,,7823137
NL13,2021,51.6,40.7,67.8,59.5,607,2788,2149,904,2836,3088,252,705,3748,1042,2001,4395,4684,289,15819,231498.5,2580964.8,2188227.3,713602.5,2415746.6,3139927.8,724181.2,602453.8,3588399.4,1444595.5,1541350.1,2550307.5,2922974.8,372667.3,13177367.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,247,494771,,2671,4103987,17813.43,14792278.1,35900,33200,35.8,24.6,19.5,44.6,35.8,41.4,3.7,0.7,,2614.02,7005581,14159.24,28.31,0,55.41,37.81,,97.51,94.57,,308.31,,,,1.547,1.324,1.566,1.582,1.09949,0.45528,16.37,186.55,808.05,3.3,8.9,-2.9,81,62.9,,3899.79,8.3,3.3,70.2,24.7,13.7,,,,9381742
NL13,2022,51.6,40.8,70.7,60.8,764,3171,2254,974,3015,3321,306,737,4149,1275,2137,4771,5120,349,17499,270451.1,2916978.2,2402236.5,780425.6,2803699.4,3569361.1,765661.7,639229.8,3848628.9,1523495.4,1685903.7,2682717.5,3111434.5,428717,14497279.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.2,256,497743,7.6,2671,4103987,19580.46,16169785.3,39100,36000,36.6,25.3,19.2,44.2,36.6,42,4.7,,45.3,2838.94,7608364,15285.73,89.07,0,55.41,37.81,,100,95.62,,309.86,,,,,,,,,,16.88,223.61,936.43,3.5,12.6,-4,80.8,63.6,,4287.1,6.3,3.6,72.8,20.9,11.6,,,,9299737
NL13,2023,50.1,41.3,70.4,61.3,,,,,,,,,,,,,,,19372,,,,,,,,,,,,,,,15538284.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4,260.8,502051,,2671,4103987,21496.59,17257484,42700,38100,35.4,25.4,20.8,43.8,35.4,41.9,7,,,2937.25,7871824,15679.33,110.06,0,55.41,37.81,,99.4,97.78,,309.88,,,,,,,,,,16.53,196.79,881.98,4,7.6,-3.5,81.6,64,,4520.48,6.4,2.9,72.8,19.6,12.4,,,,
NL13,2024,50.7,41.5,70.5,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.5,504129,,2671,4101431,,,,,35.1,25,20.6,44.3,35.1,43.5,8.5,,44.3,2866.11,7681163,15236.5,,,,,,98.56,98.36,,,,,,1.355,1.179,1.212,1.485,1.02491,-0.485505,,,,3.9,,,,64.8,,,11.1,2.6,72.9,25,12.3,,,,
NL21,2000,34.2,,65.9,,604,5007,4581,1678,4172,4860,688,1110,5417,1748,2559,4167,4575,408,22142,171655.8,1582051.8,1370710,400625.6,1356089.3,1678752.1,322662.8,332830.4,1725476.9,698742,693904.5,1265039.2,1499709.3,234670.1,7058271.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.3,528.2,1077625,,3336.5,,24661.29,7884970.7,22800,18400,,14.8,35.9,43.9,20.3,25.9,13.7,,,1538,5262000,4883,,,37,,,,,434.09,172.86,184.76,,,,,,,,,,,,,3.3,4.7,,49.5,1.2,5854.3,,,67.7,,,347.987,226.424,,5694009
NL21,2001,36.7,,65.4,,635,5440,4953,1759,4380,5155,775,1190,5513,1460,2863,4554,5039,485,23542,182185.6,1630263.6,1409723.8,421848.6,1438295.8,1793056.3,354760.5,344027,1810186.2,732678.6,733480.6,1327339,1572384.1,245045.1,7409924.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.7,531,1086280,,3336.5,,26357.42,8260284.9,24200,19200,,14.2,35.5,44.8,19.7,27.5,13.2,,,1435,4910000,,,,41,,,,,432.36,179.26,190.16,,,,,,,,,,,,,2.7,4.4,78,49.6,0.9,6198.91,,,67.1,,,388.482,263.284,,47086195
